0.82354,1.143,1.4088,0.82354,1.143,1,0.82354,1.143,0.99364,-1.8866,-2.0611,-0.95997,-2.457
0.82359,1.143,1.4088,0.82359,1.143,1,0.82359,1.143,0.99343,-1.8944,-2.069,-0.95997,-2.457
0.82366,1.143,1.4088,0.82366,1.143,1,0.82366,1.143,0.99322,-1.9024,-2.077,-0.95997,-2.457
0.82373,1.1429,1.4088,0.82373,1.1429,1,0.82373,1.1429,0.99301,-1.9105,-2.0851,-0.95997,-2.4571
0.82381,1.1429,1.4089,0.82381,1.1429,1,0.82381,1.1429,0.9928,-1.9188,-2.0934,-0.95997,-2.4571
0.8239,1.1429,1.4089,0.8239,1.1429,1,0.8239,1.1429,0.9926,-1.9272,-2.1017,-0.95997,-2.4572
0.82399,1.1428,1.4089,0.82399,1.1428,1,0.82399,1.1428,0.99239,-1.9357,-2.1102,-0.95997,-2.4573
0.8241,1.1428,1.4089,0.8241,1.1428,1,0.8241,1.1428,0.99219,-1.9443,-2.1189,-0.95997,-2.4574
0.82421,1.1427,1.409,0.82421,1.1427,1,0.82421,1.1427,0.99199,-1.9531,-2.1277,-0.95997,-2.4574
0.82433,1.1427,1.409,0.82433,1.1427,1,0.82433,1.1427,0.99179,-1.962,-2.1365,-0.95997,-2.4575
0.82446,1.1426,1.409,0.82446,1.1426,1,0.82446,1.1426,0.9916,-1.971,-2.1456,-0.95997,-2.4576
0.8246,1.1425,1.409,0.8246,1.1425,1,0.8246,1.1425,0.9914,-1.9801,-2.1547,-0.95997,-2.4577
0.82474,1.1425,1.4091,0.82474,1.1425,1,0.82474,1.1425,0.99121,-1.9894,-2.164,-0.95997,-2.4579
0.82489,1.1424,1.4091,0.82489,1.1424,1,0.82489,1.1424,0.99102,-1.9988,-2.1734,-0.95997,-2.458
0.82506,1.1423,1.4091,0.82506,1.1423,1,0.82506,1.1423,0.99083,-2.0083,-2.1829,-0.95997,-2.4581
0.82523,1.1422,1.4091,0.82523,1.1422,1,0.82523,1.1422,0.99064,-2.0179,-2.1925,-0.95997,-2.4583
0.82541,1.1421,1.4091,0.82541,1.1421,1,0.82541,1.1421,0.99046,-2.0277,-2.2022,-0.95997,-2.4584
0.82559,1.142,1.4092,0.82559,1.142,1,0.82559,1.142,0.99028,-2.0375,-2.2121,-0.95997,-2.4586
0.82579,1.1419,1.4092,0.82579,1.1419,1,0.82579,1.1419,0.99009,-2.0475,-2.2221,-0.95997,-2.4587
0.82599,1.1417,1.4092,0.82599,1.1417,1,0.82599,1.1417,0.98992,-2.0576,-2.2322,-0.95997,-2.4589
0.8262,1.1416,1.4092,0.8262,1.1416,1,0.8262,1.1416,0.98974,-2.0679,-2.2424,-0.95997,-2.4591
0.82642,1.1415,1.4092,0.82642,1.1415,1,0.82642,1.1415,0.98956,-2.0782,-2.2528,-0.95997,-2.4592
0.82665,1.1413,1.4093,0.82665,1.1413,1,0.82665,1.1413,0.98939,-2.0887,-2.2632,-0.95997,-2.4594
0.82689,1.1412,1.4093,0.82689,1.1412,1,0.82689,1.1412,0.98922,-2.0992,-2.2738,-0.95997,-2.4596
0.82713,1.141,1.4093,0.82713,1.141,1,0.82713,1.141,0.98905,-2.1099,-2.2845,-0.95997,-2.4598
0.82739,1.1409,1.4093,0.82739,1.1409,1,0.82739,1.1409,0.98888,-2.1207,-2.2953,-0.95997,-2.4601
0.82765,1.1407,1.4093,0.82765,1.1407,1,0.82765,1.1407,0.98871,-2.1317,-2.3062,-0.95997,-2.4603
0.82791,1.1405,1.4093,0.82791,1.1405,1,0.82791,1.1405,0.98855,-2.1427,-2.3173,-0.95997,-2.4605
0.82819,1.1403,1.4094,0.82819,1.1403,1,0.82819,1.1403,0.98838,-2.1539,-2.3284,-0.95997,-2.4607
0.82847,1.1402,1.4094,0.82847,1.1402,1,0.82847,1.1402,0.98822,-2.1651,-2.3397,-0.95997,-2.461
0.82876,1.14,1.4094,0.82876,1.14,1,0.82876,1.14,0.98806,-2.1765,-2.3511,-0.95997,-2.4612
0.82906,1.1398,1.4094,0.82906,1.1398,1,0.82906,1.1398,0.98791,-2.188,-2.3625,-0.95997,-2.4615
0.82937,1.1396,1.4094,0.82937,1.1396,1,0.82937,1.1396,0.98775,-2.1996,-2.3741,-0.95997,-2.4617
0.82968,1.1394,1.4094,0.82968,1.1394,1,0.82968,1.1394,0.9876,-2.2113,-2.3858,-0.95997,-2.462
0.83,1.1391,1.4094,0.83,1.1391,1,0.83,1.1391,0.98744,-2.2231,-2.3976,-0.95997,-2.4623
0.83033,1.1389,1.4095,0.83033,1.1389,1,0.83033,1.1389,0.98729,-2.235,-2.4096,-0.95997,-2.4626
0.83066,1.1387,1.4095,0.83066,1.1387,1,0.83066,1.1387,0.98715,-2.247,-2.4216,-0.95997,-2.4628
0.831,1.1385,1.4095,0.831,1.1385,1,0.831,1.1385,0.987,-2.2592,-2.4337,-0.95997,-2.4631
0.83135,1.1382,1.4095,0.83135,1.1382,1,0.83135,1.1382,0.98685,-2.2714,-2.446,-0.95997,-2.4634
0.83171,1.138,1.4095,0.83171,1.138,1,0.83171,1.138,0.98671,-2.2837,-2.4583,-0.95997,-2.4637
0.83207,1.1377,1.4095,0.83207,1.1377,1,0.83207,1.1377,0.98657,-2.2962,-2.4707,-0.95997,-2.4641
0.83243,1.1375,1.4095,0.83243,1.1375,1,0.83243,1.1375,0.98643,-2.3087,-2.4833,-0.95997,-2.4644
0.83281,1.1372,1.4095,0.83281,1.1372,1,0.83281,1.1372,0.98629,-2.3214,-2.4959,-0.95997,-2.4647
0.83318,1.1369,1.4095,0.83318,1.1369,1,0.83318,1.1369,0.98616,-2.3341,-2.5087,-0.95997,-2.465
0.83357,1.1367,1.4096,0.83357,1.1367,1,0.83357,1.1367,0.98602,-2.347,-2.5215,-0.95997,-2.4654
0.83396,1.1364,1.4096,0.83396,1.1364,1,0.83396,1.1364,0.98589,-2.3599,-2.5345,-0.95997,-2.4657
0.83435,1.1361,1.4096,0.83435,1.1361,1,0.83435,1.1361,0.98576,-2.373,-2.5475,-0.95997,-2.466
0.83475,1.1358,1.4096,0.83475,1.1358,1,0.83475,1.1358,0.98563,-2.3861,-2.5607,-0.95997,-2.4664
0.83516,1.1355,1.4096,0.83516,1.1355,1,0.83516,1.1355,0.9855,-2.3993,-2.5739,-0.95997,-2.4667
0.83557,1.1352,1.4096,0.83557,1.1352,1,0.83557,1.1352,0.98537,-2.4127,-2.5872,-0.95997,-2.4671
0.83598,1.1349,1.4096,0.83598,1.1349,1,0.83598,1.1349,0.98525,-2.4261,-2.6007,-0.95997,-2.4675
0.8364,1.1346,1.4096,0.8364,1.1346,1,0.8364,1.1346,0.98513,-2.4396,-2.6142,-0.95997,-2.4678
0.83682,1.1343,1.4096,0.83682,1.1343,1,0.83682,1.1343,0.98501,-2.4532,-2.6278,-0.95997,-2.4682
0.83725,1.134,1.4096,0.83725,1.134,1,0.83725,1.134,0.98489,-2.4669,-2.6414,-0.95997,-2.4686
0.83767,1.1337,1.4096,0.83767,1.1337,1,0.83767,1.1337,0.98477,-2.4806,-2.6552,-0.95997,-2.4689
0.83811,1.1334,1.4096,0.83811,1.1334,1,0.83811,1.1334,0.98465,-2.4945,-2.6691,-0.95997,-2.4693
0.83854,1.1331,1.4096,0.83854,1.1331,1,0.83854,1.1331,0.98454,-2.5084,-2.683,-0.95997,-2.4697
0.83898,1.1327,1.4096,0.83898,1.1327,1,0.83898,1.1327,0.98443,-2.5225,-2.697,-0.95997,-2.4701
0.83942,1.1324,1.4096,0.83942,1.1324,1,0.83942,1.1324,0.98432,-2.5365,-2.7111,-0.95997,-2.4705
0.83986,1.1321,1.4096,0.83986,1.1321,1,0.83986,1.1321,0.98421,-2.5507,-2.7253,-0.95997,-2.4709
0.84031,1.1317,1.4096,0.84031,1.1317,1,0.84031,1.1317,0.9841,-2.565,-2.7395,-0.95997,-2.4713
0.84075,1.1314,1.4096,0.84075,1.1314,1,0.84075,1.1314,0.98399,-2.5793,-2.7538,-0.95997,-2.4717
0.8412,1.1311,1.4096,0.8412,1.1311,1,0.8412,1.1311,0.98389,-2.5937,-2.7682,-0.95997,-2.4721
0.84165,1.1307,1.4096,0.84165,1.1307,1,0.84165,1.1307,0.98378,-2.6081,-2.7827,-0.95997,-2.4725
0.8421,1.1304,1.4096,0.8421,1.1304,1,0.8421,1.1304,0.98368,-2.6226,-2.7972,-0.95997,-2.4729
0.84255,1.1301,1.4096,0.84255,1.1301,1,0.84255,1.1301,0.98358,-2.6372,-2.8118,-0.95997,-2.4733
0.843,1.1297,1.4096,0.843,1.1297,1,0.843,1.1297,0.98348,-2.6519,-2.8264,-0.95997,-2.4737
0.84345,1.1294,1.4096,0.84345,1.1294,1,0.84345,1.1294,0.98338,-2.6666,-2.8411,-0.95997,-2.4741
0.8439,1.129,1.4096,0.8439,1.129,1,0.8439,1.129,0.98329,-2.6813,-2.8559,-0.95997,-2.4745
0.84435,1.1287,1.4095,0.84435,1.1287,1,0.84435,1.1287,0.98319,-2.6962,-2.8707,-0.95997,-2.4749
0.8448,1.1283,1.4095,0.8448,1.1283,1,0.8448,1.1283,0.9831,-2.711,-2.8856,-0.95997,-2.4753
0.84525,1.128,1.4095,0.84525,1.128,1,0.84525,1.128,0.98301,-2.7259,-2.9005,-0.95997,-2.4757
0.8457,1.1276,1.4095,0.8457,1.1276,1,0.8457,1.1276,0.98292,-2.7409,-2.9155,-0.95997,-2.4761
0.84614,1.1273,1.4095,0.84614,1.1273,1,0.84614,1.1273,0.98283,-2.7559,-2.9305,-0.95997,-2.4765
0.84659,1.1269,1.4095,0.84659,1.1269,1,0.84659,1.1269,0.98274,-2.771,-2.9455,-0.95997,-2.4769
0.84703,1.1266,1.4095,0.84703,1.1266,1,0.84703,1.1266,0.98265,-2.786,-2.9606,-0.95997,-2.4773
0.84747,1.1262,1.4095,0.84747,1.1262,1,0.84747,1.1262,0.98257,-2.8012,-2.9757,-0.95997,-2.4777
0.8479,1.1259,1.4095,0.8479,1.1259,1,0.8479,1.1259,0.98249,-2.8163,-2.9909,-0.95997,-2.4781
0.84833,1.1255,1.4094,0.84833,1.1255,1,0.84833,1.1255,0.9824,-2.8315,-3.0061,-0.95997,-2.4785
0.84876,1.1252,1.4094,0.84876,1.1252,1,0.84876,1.1252,0.98232,-2.8467,-3.0213,-0.95997,-2.4789
0.84919,1.1249,1.4094,0.84919,1.1249,1,0.84919,1.1249,0.98224,-2.862,-3.0365,-0.95997,-2.4792
0.84961,1.1245,1.4094,0.84961,1.1245,1,0.84961,1.1245,0.98216,-2.8772,-3.0518,-0.95997,-2.4796
0.85003,1.1242,1.4094,0.85003,1.1242,1,0.85003,1.1242,0.98208,-2.8925,-3.0671,-0.95997,-2.48
0.85044,1.1239,1.4094,0.85044,1.1239,1,0.85044,1.1239,0.98201,-2.9078,-3.0824,-0.95997,-2.4804
0.85085,1.1235,1.4093,0.85085,1.1235,1,0.85085,1.1235,0.98193,-2.9231,-3.0977,-0.95997,-2.4808
0.85126,1.1232,1.4093,0.85126,1.1232,1,0.85126,1.1232,0.98186,-2.9384,-3.113,-0.95997,-2.4811
0.85166,1.1229,1.4093,0.85166,1.1229,1,0.85166,1.1229,0.98178,-2.9537,-3.1283,-0.95997,-2.4815
0.85205,1.1225,1.4093,0.85205,1.1225,1,0.85205,1.1225,0.98171,3.3141,3.1396,-0.95997,-2.4819
0.85244,1.1222,1.4093,0.85244,1.1222,1,0.85244,1.1222,0.98164,3.2988,3.1242,-0.95997,-2.4822
0.85283,1.1219,1.4092,0.85283,1.1219,1,0.85283,1.1219,0.98157,3.2835,3.1089,-0.95997,-2.4826
0.85321,1.1216,1.4092,0.85321,1.1216,1,0.85321,1.1216,0.9815,3.2682,3.0936,-0.95997,-2.4829
0.85358,1.1213,1.4092,0.85358,1.1213,1,0.85358,1.1213,0.98143,3.2529,3.0783,-0.95997,-2.4833
0.85394,1.121,1.4092,0.85394,1.121,1,0.85394,1.121,0.98136,3.2376,3.063,-0.95997,-2.4836
0.8543,1.1207,1.4092,0.8543,1.1207,1,0.8543,1.1207,0.98129,3.2223,3.0478,-0.95997,-2.4839
0.85466,1.1204,1.4091,0.85466,1.1204,1,0.85466,1.1204,0.98123,3.2071,3.0325,-0.95997,-2.4843
0.855,1.1201,1.4091,0.855,1.1201,1,0.855,1.1201,0.98116,3.1919,3.0173,-0.95997,-2.4846
0.85534,1.1198,1.4091,0.85534,1.1198,1,0.85534,1.1198,0.9811,3.1767,3.0021,-0.95997,-2.4849
0.85568,1.1195,1.4091,0.85568,1.1195,1,0.85568,1.1195,0.98103,3.1615,2.9869,-0.95997,-2.4852
0.85601,1.1192,1.409,0.85601,1.1192,1,0.85601,1.1192,0.98097,3.1463,2.9718,-0.95997,-2.4855
0.85632,1.1189,1.409,0.85632,1.1189,1,0.85632,1.1189,0.9809,3.1312,2.9567,-0.95997,-2.4858
0.85664,1.1187,1.409,0.85664,1.1187,1,0.85664,1.1187,0.98084,3.1162,2.9416,-0.95997,-2.4861
0.85694,1.1184,1.409,0.85694,1.1184,1,0.85694,1.1184,0.98078,3.1012,2.9266,-0.95997,-2.4864
0.85724,1.1181,1.4089,0.85724,1.1181,1,0.85724,1.1181,0.98072,3.0862,2.9116,-0.95997,-2.4867
0.85753,1.1179,1.4089,0.85753,1.1179,1,0.85753,1.1179,0.98066,3.0713,2.8967,-0.95997,-2.487
0.85782,1.1176,1.4089,0.85782,1.1176,1,0.85782,1.1176,0.9806,3.0564,2.8818,-0.95997,-2.4872
0.85809,1.1174,1.4089,0.85809,1.1174,1,0.85809,1.1174,0.98054,3.0416,2.867,-0.95997,-2.4875
0.85836,1.1171,1.4088,0.85836,1.1171,1,0.85836,1.1171,0.98048,3.0268,2.8522,-0.95997,-2.4877
0.85862,1.1169,1.4088,0.85862,1.1169,1,0.85862,1.1169,0.98042,3.0121,2.8375,-0.95997,-2.488
0.85888,1.1167,1.4088,0.85888,1.1167,1,0.85888,1.1167,0.98037,2.9975,2.8229,-0.95997,-2.4882
0.85912,1.1164,1.4087,0.85912,1.1164,1,0.85912,1.1164,0.98031,2.9829,2.8083,-0.95997,-2.4885
0.85936,1.1162,1.4087,0.85936,1.1162,1,0.85936,1.1162,0.98025,2.9684,2.7938,-0.95997,-2.4887
0.85959,1.116,1.4087,0.85959,1.116,1,0.85959,1.116,0.98019,2.954,2.7794,-0.95997,-2.4889
0.85982,1.1158,1.4087,0.85982,1.1158,1,0.85982,1.1158,0.98014,2.9396,2.765,-0.95997,-2.4891
0.86003,1.1156,1.4086,0.86003,1.1156,1,0.86003,1.1156,0.98008,2.9253,2.7507,-0.95997,-2.4893
0.86024,1.1154,1.4086,0.86024,1.1154,1,0.86024,1.1154,0.98003,2.9111,2.7365,-0.95997,-2.4896
0.86044,1.1152,1.4086,0.86044,1.1152,1,0.86044,1.1152,0.97997,2.897,2.7224,-0.95997,-2.4897
0.86064,1.115,1.4085,0.86064,1.115,1,0.86064,1.115,0.97991,2.883,2.7084,-0.95997,-2.4899
0.86083,1.1148,1.4085,0.86083,1.1148,1,0.86083,1.1148,0.97986,2.869,2.6944,-0.95997,-2.4901
0.86101,1.1147,1.4085,0.86101,1.1147,1,0.86101,1.1147,0.9798,2.8551,2.6806,-0.95997,-2.4903
0.86118,1.1145,1.4084,0.86118,1.1145,1,0.86118,1.1145,0.97975,2.8414,2.6668,-0.95997,-2.4905
0.86135,1.1143,1.4084,0.86135,1.1143,1,0.86135,1.1143,0.97969,2.8277,2.6531,-0.95997,-2.4906
0.86151,1.1142,1.4084,0.86151,1.1142,1,0.86151,1.1142,0.97964,2.8141,2.6395,-0.95997,-2.4908
0.86166,1.114,1.4084,0.86166,1.114,1,0.86166,1.114,0.97958,2.8006,2.6261,-0.95997,-2.491
0.86181,1.1139,1.4083,0.86181,1.1139,1,0.86181,1.1139,0.97953,2.7872,2.6127,-0.95997,-2.4911
0.86195,1.1137,1.4083,0.86195,1.1137,1,0.86195,1.1137,0.97948,2.774,2.5994,-0.95997,-2.4912
0.86208,1.1136,1.4083,0.86208,1.1136,1,0.86208,1.1136,0.97942,2.7608,2.5862,-0.95997,-2.4914
0.86221,1.1134,1.4082,0.86221,1.1134,1,0.86221,1.1134,0.97937,2.7477,2.5731,-0.95997,-2.4915
0.86233,1.1133,1.4082,0.86233,1.1133,1,0.86233,1.1133,0.97931,2.7347,2.5601,-0.95997,-2.4916
0.86244,1.1132,1.4082,0.86244,1.1132,1,0.86244,1.1132,0.97926,2.7218,2.5473,-0.95997,-2.4918
0.86255,1.1131,1.4081,0.86255,1.1131,1,0.86255,1.1131,0.9792,2.7091,2.5345,-0.95997,-2.4919
0.86266,1.1129,1.4081,0.86266,1.1129,1,0.86266,1.1129,0.97915,2.6964,2.5219,-0.95997,-2.492
0.86275,1.1128,1.4081,0.86275,1.1128,1,0.86275,1.1128,0.97909,2.6839,2.5093,-0.95997,-2.4921
0.86285,1.1127,1.4081,0.86285,1.1127,1,0.86285,1.1127,0.97904,2.6715,2.4969,-0.95997,-2.4922
0.86293,1.1126,1.408,0.86293,1.1126,1,0.86293,1.1126,0.97898,2.6592,2.4846,-0.95997,-2.4923
0.86302,1.1125,1.408,0.86302,1.1125,1,0.86302,1.1125,0.97892,2.647,2.4724,-0.95997,-2.4924
0.86309,1.1124,1.408,0.86309,1.1124,1,0.86309,1.1124,0.97887,2.6349,2.4603,-0.95997,-2.4925
0.86316,1.1123,1.4079,0.86316,1.1123,1,0.86316,1.1123,0.97881,2.6229,2.4484,-0.95997,-2.4925
0.86323,1.1122,1.4079,0.86323,1.1122,1,0.86323,1.1122,0.97876,2.6111,2.4365,-0.95997,-2.4926
0.86329,1.1121,1.4079,0.86329,1.1121,1,0.86329,1.1121,0.9787,2.5994,2.4248,-0.95997,-2.4927
0.86335,1.1121,1.4079,0.86335,1.1121,1,0.86335,1.1121,0.97864,2.5877,2.4132,-0.95997,-2.4927
0.86341,1.112,1.4078,0.86341,1.112,1,0.86341,1.112,0.97859,2.5763,2.4017,-0.95997,-2.4928
0.86346,1.1119,1.4078,0.86346,1.1119,1,0.86346,1.1119,0.97853,2.5649,2.3903,-0.95997,-2.4929
0.8635,1.1118,1.4078,0.8635,1.1118,1,0.8635,1.1118,0.97847,2.5536,2.3791,-0.95997,-2.4929
0.86354,1.1118,1.4077,0.86354,1.1118,1,0.86354,1.1118,0.97841,2.5425,2.3679,-0.95997,-2.493
0.86358,1.1117,1.4077,0.86358,1.1117,1,0.86358,1.1117,0.97835,2.5315,2.3569,-0.95997,-2.493
0.86362,1.1116,1.4077,0.86362,1.1116,1,0.86362,1.1116,0.97829,2.5206,2.346,-0.95997,-2.4931
0.86365,1.1116,1.4077,0.86365,1.1116,1,0.86365,1.1116,0.97823,2.5098,2.3353,-0.95997,-2.4931
0.86368,1.1115,1.4076,0.86368,1.1115,1,0.86368,1.1115,0.97817,2.4992,2.3246,-0.95997,-2.4932
0.8637,1.1115,1.4076,0.8637,1.1115,1,0.8637,1.1115,0.97811,2.4887,2.3141,-0.95997,-2.4932
0.86372,1.1114,1.4076,0.86372,1.1114,1,0.86372,1.1114,0.97805,2.4783,2.3037,-0.95997,-2.4932
0.86374,1.1114,1.4076,0.86374,1.1114,1,0.86374,1.1114,0.97799,2.468,2.2934,-0.95997,-2.4933
0.86376,1.1113,1.4075,0.86376,1.1113,1,0.86376,1.1113,0.97793,2.4578,2.2833,-0.95997,-2.4933
0.86377,1.1113,1.4075,0.86377,1.1113,1,0.86377,1.1113,0.97787,2.4478,2.2732,-0.95997,-2.4933
0.86379,1.1112,1.4075,0.86379,1.1112,1,0.86379,1.1112,0.97781,2.4379,2.2633,-0.95997,-2.4934
0.8638,1.1112,1.4074,0.8638,1.1112,1,0.8638,1.1112,0.97774,2.4281,2.2535,-0.95997,-2.4934
0.8638,1.1112,1.4074,0.8638,1.1112,1,0.8638,1.1112,0.97768,2.4184,2.2438,-0.95997,-2.4934
0.86381,1.1111,1.4074,0.86381,1.1111,1,0.86381,1.1111,0.97762,2.4088,2.2343,-0.95997,-2.4934
0.86381,1.1111,1.4074,0.86381,1.1111,1,0.86381,1.1111,0.97755,2.3994,2.2248,-0.95997,-2.4934
0.86381,1.1111,1.4073,0.86381,1.1111,1,0.86381,1.1111,0.97749,2.3901,2.2155,-0.95997,-2.4934
0.86381,1.111,1.4073,0.86381,1.111,1,0.86381,1.111,0.97742,2.3809,2.2063,-0.95997,-2.4935
0.86381,1.111,1.4073,0.86381,1.111,1,0.86381,1.111,0.97735,2.3718,2.1972,-0.95997,-2.4935
0.86381,1.111,1.4073,0.86381,1.111,1,0.86381,1.111,0.97729,2.3628,2.1882,-0.95997,-2.4935
0.86381,1.1109,1.4072,0.86381,1.1109,1,0.86381,1.1109,0.97722,2.354,2.1794,-0.95997,-2.4935
0.8638,1.1109,1.4072,0.8638,1.1109,1,0.8638,1.1109,0.97715,2.3452,2.1707,-0.95997,-2.4935
0.8638,1.1109,1.4072,0.8638,1.1109,1,0.8638,1.1109,0.97708,2.3366,2.162,-0.95997,-2.4935
0.86379,1.1109,1.4072,0.86379,1.1109,1,0.86379,1.1109,0.97702,2.3281,2.1535,-0.95997,-2.4935
0.86378,1.1108,1.4072,0.86378,1.1108,1,0.86378,1.1108,0.97695,2.3197,2.1451,-0.95997,-2.4935
0.86377,1.1108,1.4071,0.86377,1.1108,1,0.86377,1.1108,0.97688,2.3114,2.1368,-0.95997,-2.4935
0.86376,1.1108,1.4071,0.86376,1.1108,1,0.86376,1.1108,0.97681,2.3032,2.1287,-0.95997,-2.4935
0.86375,1.1108,1.4071,0.86375,1.1108,1,0.86375,1.1108,0.97673,2.2952,2.1206,-0.95997,-2.4935
0.86374,1.1107,1.4071,0.86374,1.1107,1,0.86374,1.1107,0.97666,2.2872,2.1127,-0.95997,-2.4935
0.86373,1.1107,1.407,0.86373,1.1107,1,0.86373,1.1107,0.97659,2.2794,2.1048,-0.95997,-2.4935
0.86372,1.1107,1.407,0.86372,1.1107,1,0.86372,1.1107,0.97652,2.2717,2.0971,-0.95997,-2.4935
0.86371,1.1107,1.407,0.86371,1.1107,1,0.86371,1.1107,0.97644,2.2641,2.0895,-0.95997,-2.4936
0.8637,1.1107,1.407,0.8637,1.1107,1,0.8637,1.1107,0.97637,2.2565,2.082,-0.95997,-2.4936
0.86369,1.1106,1.4069,0.86369,1.1106,1,0.86369,1.1106,0.97629,2.2491,2.0746,-0.95997,-2.4936
0.86368,1.1106,1.4069,0.86368,1.1106,1,0.86368,1.1106,0.97622,2.2418,2.0673,-0.95997,-2.4936
0.86367,1.1106,1.4069,0.86367,1.1106,1,0.86367,1.1106,0.97614,2.2346,2.0601,-0.95997,-2.4936
0.86366,1.1106,1.4069,0.86366,1.1106,1,0.86366,1.1106,0.97606,2.2275,2.0529,-0.95997,-2.4936
0.86364,1.1106,1.4069,0.86364,1.1106,1,0.86364,1.1106,0.97598,2.2205,2.046,-0.95997,-2.4936
0.86363,1.1106,1.4068,0.86363,1.1106,1,0.86363,1.1106,0.97591,2.2136,2.0391,-0.95997,-2.4936
0.86362,1.1105,1.4068,0.86362,1.1105,1,0.86362,1.1105,0.97583,2.2068,2.0323,-0.95997,-2.4936
0.86361,1.1105,1.4068,0.86361,1.1105,1,0.86361,1.1105,0.97575,2.2001,2.0256,-0.95997,-2.4936
0.86361,1.1105,1.4068,0.86361,1.1105,1,0.86361,1.1105,0.97567,2.1935,2.0189,-0.95997,-2.4936
0.8636,1.1105,1.4068,0.8636,1.1105,1,0.8636,1.1105,0.97559,2.187,2.0124,-0.95997,-2.4936
0.86359,1.1105,1.4067,0.86359,1.1105,1,0.86359,1.1105,0.9755,2.1806,2.006,-0.95997,-2.4936
0.86358,1.1104,1.4067,0.86358,1.1104,1,0.86358,1.1104,0.97542,2.1743,1.9997,-0.95997,-2.4936
0.86358,1.1104,1.4067,0.86358,1.1104,1,0.86358,1.1104,0.97534,2.1681,1.9935,-0.95997,-2.4936
0.86357,1.1104,1.4067,0.86357,1.1104,1,0.86357,1.1104,0.97525,2.1619,1.9873,-0.95997,-2.4936
0.86357,1.1104,1.4067,0.86357,1.1104,1,0.86357,1.1104,0.97517,2.1559,1.9813,-0.95997,-2.4936
